#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 08 21 50 131  4.7  6.1  1.51 10.00  6.38 999 1013.8  25.3  25.6 999.0 99.0 99.00
2011 01 08 22 50 170  3.3  4.1  1.64  9.09  6.81 999 1014.2  25.8  25.5 999.0 99.0 99.00
2011 01 08 23 50 155  2.8  3.4  1.55 10.00  6.44 999 1014.7  25.8  25.4 999.0 99.0 99.00
2011 01 09 00 50 162  2.9  3.6  1.47 10.00  6.40 999 1015.4  25.7  25.4 999.0 99.0 99.00
2011 01 09 01 50 153  3.5  4.1  1.65  9.09  6.57 999 1015.5  25.6  25.4 999.0 99.0 99.00
2011 01 09 02 50 157  3.4  4.2  1.61  9.09  6.46 999 1015.4  25.5  25.4 999.0 99.0 99.00
2011 01 09 03 50 160  4.1  5.1  1.42  8.33  6.10 999 1014.9  25.5  25.4 999.0 99.0 99.00
2011 01 09 04 50 155  3.8  4.7  1.64  8.33  6.34 999 1014.7  25.5  25.3 999.0 99.0 99.00
2011 01 09 05 50 153  4.1  5.5  1.58  9.09  6.18 999 1014.8  25.5  25.3 999.0 99.0 99.00
2011 01 09 06 50 149  5.0  6.1  1.63  9.09  6.10 999 1014.4  25.5  25.3 999.0 99.0 99.00
2011 01 09 07 50 148  5.7  6.9  1.40  9.09  5.58 999 1014.2  25.4  25.2 999.0 99.0 99.00
2011 01 09 08 50 145  5.6  6.8  1.67  9.09  5.97 999 1014.2  25.4  25.2 999.0 99.0 99.00
2011 01 09 09 50 147  6.2  7.0  1.70  8.33  5.98 999 1014.5  25.4  25.2 999.0 99.0 99.00
2011 01 09 10 50 142  5.9  7.1  1.64  9.09  5.70 999 1015.1  25.4  25.1 999.0 99.0 99.00
2011 01 09 11 50 145  5.6  6.8  1.43  9.09  5.34 999 1015.9  25.9  25.1 999.0 99.0 99.00
2011 01 09 12 50 147  5.9  7.1  1.68  9.09  5.97 999 1016.6  26.1  25.1 999.0 99.0 99.00
2011 01 09 13 50 149  5.4  6.5  1.63 10.00  5.88 999 1017.3  26.2  25.2 999.0 99.0 99.00
2011 01 09 14 50 147  4.8  5.9  1.83  9.09  6.28 999 1017.1  26.2  25.2 999.0 99.0 99.00
2011 01 09 15 50 131  4.6  5.7  1.57  9.09  6.04 999 1016.4  26.2  25.3 999.0 99.0 99.00
2011 01 09 16 50 131  4.4  5.5  1.67  9.09  6.43 999 1016.0  26.2  25.3 999.0 99.0 99.00
2011 01 09 17 50 127  4.4  5.3  1.70  9.09  6.40 999 1015.5  26.3  25.4 999.0 99.0 99.00
