#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 14 03 40  98  8.2  9.7 99.00 99.00 99.00 999 1017.8  28.8 999.0 999.0 99.0 99.00
2017 08 14 03 50  98  8.3 10.0 99.00 99.00 99.00 999 1017.7  28.8 999.0 999.0 99.0 99.00
2017 08 14 04 00  85  8.0  9.4  0.90  3.70 99.00  74 1017.7  28.7  29.5 999.0 99.0 99.00
2017 08 14 04 10  88  8.1  9.7 99.00 99.00 99.00 999 1017.7  28.4 999.0 999.0 99.0 99.00
2017 08 14 04 20  93  6.9  8.5 99.00 99.00 99.00 999 1017.6  28.5 999.0 999.0 99.0 99.00
2017 08 14 04 30  92  6.5  7.7 99.00 99.00 99.00 999 1017.5  28.5 999.0 999.0 99.0 99.00
2017 08 14 04 40  89  6.9  8.5 99.00 99.00 99.00 999 1017.5  28.6 999.0 999.0 99.0 99.00
2017 08 14 04 50  93  7.2  8.4 99.00 99.00 99.00 999 1017.5  28.7 999.0 999.0 99.0 99.00
2017 08 14 05 00  92  7.1  8.9  0.90  3.70 99.00  67 1017.4  28.7  29.5 999.0 99.0 99.00
2017 08 14 05 10  94  6.7  8.8 99.00 99.00 99.00 999 1017.3  28.7 999.0 999.0 99.0 99.00
2017 08 14 05 20  91  7.8  9.0 99.00 99.00 99.00 999 1017.2  28.7 999.0 999.0 99.0 99.00
